objectid,subject,format,filename,date,title,NTEEC,NAICS,legal_title,ADSTREET,PHSTREET,adcity,ADSTATE,ADZIP,ADZIP5,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,TAXPER15,INCOMECD15,INCOME15,REVENUE15,longitude,latitude,AAMREG,LOCALE4,GSTREET,GCITY,GSTATE,GZIP5,
8404801474,Historical Societies,image/jpg,demo_001.jpg,1988,AZLE HISTORICAL MUSEUM,A50,712110,THE AZLE HISTORICAL MUSEUM,124 W MAIN STREET P O BOX 1442,124 W MAIN STREET P O BOX 1442,AZLE,TX,76098,76098,AZLE,TX,76098,76098,8172703037,HTTP://WWW.CITYOFAZLE.ORG/INDEX.ASPX?NID=213,201312,0,0,0,-97.5409,32.8987,5,2,124 W MAIN STREET P O BOX 1442,AZLE,TX,76098,
8404800392,General Museums,image/jpg,demo_001.jpg,1998,B H RUTHERFORD YATES MUSEUM,B80,712110,RUTHERFORD B H YATES MUSEUM INC,1314 ANDREWS ST,,HOUSTON,TX,77019,77019,,,,,7137390163,HTTP://WWW.YATESMUSEUM.ORG,201312,3,65106,65106,-95.41195,29.75716,5,1,PO BOX 130726,HOUSTON,TX,77219,
8404801360,General Museums,image/jpg,demo_001.jpg,2003,B-36 PEACEMAKER MUSEUM,A50,712110,B-36 PEACEMAKER MUSEUM INC,PO BOX 16657,,FORT WORTH,TX,76121-1096,76121,,,,,,HTTP://WWW.B-36PEACEMAKERMUSEUM.ORG/,201312,2,20743,16192,-97.45086,32.7312,5,1,PO BOX 121096,FORT WORTH,TX,76121,
8404800974,Historical Societies,image/jpg,demo_001.jpg,2002,B-66 DESTROYER ASSOCIATION,A80,712120,B-66 DESTROYER ASSOCIATION,3600 WILLOMET COURT,,BEDFORD,TX,76021-2431,76021,,,,,,,201312,0,0,0,-97.31686,31.50098,5,1,9021 LEDGE STONE DR,MCGREGOR,TX,76657,
8404800354,General Museums,image/jpg,demo_001.jpg,,B-RI RAILROAD MUSEUM,,,B-RI MUSEUM,208 S 3RD AVE,,TEAGUE,TX,75860,75860,,,,,2547392145,,,,,,-96.2852,31.62726,5,3,208 S 3RD AVE,TEAGUE,TX,75860,
8404800552,Historical Societies,image/jpg,demo_001.jpg,1969,BABE DIDRIKSON ZAHARIAS FOUNDATION,A80,712120,BABE DIDRIKS0N ZAHARIAS FOUNDATION INC,1750 IH-10 E,1750 IH-10 E,BEAUMONT,TX,77706-2558,77706,BEAUMONT,TX,77706-2558,77706,4098334622,HTTP://WWW.BABEDIDRIKSONZAHARIAS.ORG,201312,0,0,0,-94.11097,30.09811,5,1,1750 IH-10 E,BEAUMONT,TX,77706,
8404800880,General Museums,image/jpg,demo_001.jpg,2011,BABYDOLL MUSEUM,A50,712110,BABYDOLL MUSEUM INC,4203 YOAKUM BLVD STE 200,,HOUSTON,TX,77006-5455,77006,,,,,,,201312,4,490000,,-95.39242,29.73527,5,1,4203 YOAKUM BLVD STE 200,HOUSTON,TX,77006,
8404800863,General Museums,image/jpg,demo_001.jpg,2012,BAILEY BANK BUILDING,A50,712110,FRIENDS OF THE BAILEY BANK BUILDING INC,PO BOX 64,,MILANO,TX,76556-0064,76556,,,,,,,201312,0,0,0,-96.8962,30.68076,5,4,PO BOX 64,MILANO,TX,76556,
8404800683,Historical Societies,image/jpg,demo_001.jpg,2010,BALLINGER INDIAN STATUE,A80,813219,FRIENDS OF THE BALLINGER INDIAN STATUE,PO BOX 231,,BALLINGER,TX,76821-0231,76821,,,,,,,201412,0,0,0,-99.94956,31.73654,5,3,PO BOX 231,BALLINGER,TX,76821,
8404800678,General Museums,image/jpg,demo_001.jpg,2010,BANGS REGIONAL MUSEUM AND GENEALOGY CENTER,B99,712110,BANGS REGIONAL MUSEUM AND GENEALOGY CENTER INCORPORATED,106 SOUTH FIRST STREET,,BANGS,TX,76823,76823,,,,,,,201312,0,0,0,-99.11872,31.69995,5,4,6225 FM 586,BANGS,TX,76823,
8404801951,Historical Societies,image/jpg,demo_001.jpg,1999,BARRETT HISTORICAL SOCIETY,A80,,BARRETT HISTORICAL SOCIETY,8630 SHOTWELL STREET,8630 SHOTWELL STREET,HOUSTON,TX,77016-5912,77016,BARRETT,TX,18326,18326,5705956157,HTTP://WWW.BARRETTHISTORY.ORG,201312,0,0,0,,,5,,8630 SHOTWELL STREET,BARRETT,TX,18326,
8409501338,General Museums,image/jpg,demo_001.jpg,,BARRINGTON LIVING HISTORY FARM,,,BARRINGTON LIVING HISTORY FARM,PO BOX 305,,WASHINGTON,TX,77880-0305,77880,,,,,9368782213,,,,,,-96.19086,30.28726,5,4,PO BOX 305,WASHINGTON,TX,77880,ALHFAM
8404801237,Historical Societies,image/jpg,demo_001.jpg,2012,BARTON SPRINGS HERITAGE ASSOCIATION,A80,712120,BARTON SPRINGS HERITAGE ASSOCIATION INC,11302 PRADERA,,AUSTIN,TX,78759-4520,78759,,,,,,,201412,0,0,0,-97.77195,30.42325,5,1,11302 PRADERA DR,AUSTIN,TX,78759,
8404801034,Historical Societies,image/jpg,demo_001.jpg,1966,BASTROP COUNTY HISTORICAL SOCIETY,A82,,BASTROP COUNTY HISTORICAL SOCIETY INC,702 MAIN ST,702 MAIN ST,BASTROP,TX,78602-3810,78602,BASTROP,TX,78602-3810,78602,5123030057,,201312,4,404645,341471,-97.31963,30.10725,5,3,702 MAIN ST,BASTROP,TX,78602,
8404801976,Historical Societies,image/jpg,demo_001.jpg,2008,BAY AREA GENEALOGICAL SOCIETY,A80,712120,BAY AREA GENEALOGICAL SOCIETY,PO BOX891447,,HOUSTON,TX,77289-1447,77289,,,,,,HTTP://WWW.TXBAYAREAGEN.ORG/,201408,0,0,0,-95.14028,29.57635,5,1,PO BOX 891447,HOUSTON,TX,77289,
8404800381,General Museums,image/jpg,demo_001.jpg,1984,BAY AREA MUSEUM,A52,712110,BAY AREA DISCOVERY MUSEUM,5000 NASA PKWY,,SEABROOK,TX,77586,77586,,,,,2813265950,HTTP://MUSEUMBAYAREA.ORG/,201408,7,5948525,5119632,-122.49982,37.86264,6,2,EAST FORT BAKER 557 MCRE,SAUSALITO,CA,94965,
8404800369,Historical Societies,image/jpg,demo_001.jpg,,BAYLOR COUNTY HISTORICAL MUSEUM,,,BAYLOR CO HISTORICAL COMMISSION MUSEUM,116 NORTH WASHINGTON ST,116 NORTH WASHINGTON ST,SEYMOUR,TX,76380,76380,SEYMOUR,TX,76380,76380,9408896780,,,,,,-99.26156,33.58812,5,4,116 NORTH WASHINGTON ST,SEYMOUR,TX,76380,
8404800503,Historical Societies,image/jpg,demo_001.jpg,2014,BAYSIDE HISTORICAL SOCIETY,B11,,BAYSIDE HISTORICAL SOCIETY,PO BOX 61,,BAYSIDE,TX,78340,78340,,,,,3615296206,HTTP://BAYSIDEHISTORICALSOCIETY.COM,201412,0,0,0,-96.89858,28.3202,5,4,PO BOX 61,BAYSIDE,TX,78340,
8404801996,Historical Societies,image/jpg,demo_001.jpg,2010,BAYTOWN CARVER HIGH SCHOOL RECOGNITION & PRESERVATION SOCIETY,A80,611110,BAYTOWN CARVER HIGH SCHOOL RECOGNITION & PRESERVATION SOCIE,PO BOX 8343,,BAYTOWN,TX,77522-8343,77522,,,,,,,201412,0,0,0,-94.96892,29.76974,5,1,PO BOX 1806,BAYTOWN,TX,77522,
8404800832,General Museums,image/jpg,demo_001.jpg,,BAYTOWN MUSEUM,A80,,BAYTOWN MUSEUM,220 W DEFEE ST,220 W DEFEE ST,BAYTOWN,TX,77520-5900,77520,BAYTOWN,TX,77520-5900,77520,2814278768,HTTP://BAYTOWNHISTORICALMUSEUM.ORG,,,,,-94.97014,29.73375,5,1,220 W DEFEE ST,BAYTOWN,TX,77520,
8404800697,Historical Societies,image/jpg,demo_001.jpg,2009,BEAR CREEK GENEALOGICAL SOCIETY & LIBRARY,A80,514120,BEAR CREEK GENEALOGICAL SOCIETY & LIBRARY INCORPORATED,3203 BARKERS FOREST LANE,3203 BARKERS FOREST LANE,HOUSTON,TX,77284-2661,77284,HOUSTON,TX,77284-2661,77284,,,201408,0,0,0,-95.69469,29.81848,5,2,3203 BARKERS FOREST LANE,HOUSTON,TX,77284,
8404801807,Historical Societies,image/jpg,demo_001.jpg,2002,BEAR CREEK HISTORICAL SOCIETY,A80,,BEAR CREEK HISTORICAL SOCIETY,309 CRYSTAL COURT,,IRVING,TX,75060-2363,75060,,,,,,,201212,0,0,0,-96.97994,32.81065,5,1,309 CRYSTAL CT,IRVING,TX,75060,
8404801406,Historical Societies,image/jpg,demo_001.jpg,1968,BEAUMONT HERITAGE SOCIETY,A80,,BEAUMONT HERITAGE SOCIETY,2240 CALDER AVENUE,2240 CALDER AVENUE,BEAUMONT,TX,77706-7920,77706,BEAUMONT,TX,77706-7920,77706,4098324010,HTTP://WWW.BEAUMONTHERITAGE.ORG,201406,4,408901,380131,-94.1199,30.0861,5,1,2240 CALDER AVENUE,BEAUMONT,TX,77706,
8404800394,General Museums,image/jpg,demo_001.jpg,,BEAUMONT POLICE MUSEUM,,,BEAUMONT POLICE MUSEUM,255 COLLEGE ST,,BEAUMONT,TX,77701,77701,,,,,4098803825,,,,,,-94.09444,30.0806,5,1,255 COLLEGE ST,BEAUMONT,TX,77701,
8404800939,General Museums,image/jpg,demo_001.jpg,,BECK-HILDEBRAND MILL MUSEUM,A50,,BECK-HILDEBRAND MILL MUSEUM ASSOCIATION,12900 PRESTON RD STE 102,,DALLAS,TX,75230-1359,75230,,,,,,,,,,,-96.80348,32.925,5,1,12900 PRESTON RD STE 102,DALLAS,TX,75230,
8404800763,General Museums,image/jpg,demo_001.jpg,2008,BEDIAS MUSEUM AND LIBRARY,B11,813219,FRIENDS OF THE BEDIAS MUSEUM AND LIBRARY,3348 MAIN STREET,3348 MAIN STREET,BEDIAS,TX,77831,77831,BEDIAS,TX,77831,77831,9363952658,,201412,0,0,0,-95.95103,30.77553,5,4,3348 MAIN STREET,BEDIAS,TX,77831,
8404800356,Historical Societies,image/jpg,demo_001.jpg,1982,BEER CAN HOUSE,A20,,ORANGE SHOW FOUNDATION,222 MALONE ST,,HOUSTON,TX,77007,77007,,,,,7138802008,,201306,6,1202083,1093634,-95.32465,29.71742,5,1,2402 MUNGER ST,HOUSTON,TX,77023,
8404801263,Historical Societies,image/jpg,demo_001.jpg,2000,BELL COUNTY MUSEUM ASSOCIATION,A80,712110,BELL COUNTY MUSEUM ASSOCIATION INC,201 N MAIN ST,,BELTON,TX,76513-5381,76513,,,,,2549335243,HTTP://WWW.BELLCOUNTYMUSEUM.ORG/MUSEUM/INDEX.HTML,201309,4,109566,109566,-97.44668,31.11301,5,1,PO BOX 1381,BELTON,TX,76513,
8404801064,Historical Societies,image/jpg,demo_001.jpg,1978,BELLAIRE HISTORICAL SOCIETY,A82,,BELLAIRE HISTORICAL SOCIETY,PO BOX 854,,BELLAIRE,TX,77402-7740,77402,,,,,,HTTP://WWW.BELLAIREHISTORICALSOCIETY.ORG,201405,0,0,0,-95.4742,29.70689,5,2,PO BOX 854,BELLAIRE,TX,77402,
8404801060,Historical Societies,image/jpg,demo_001.jpg,1979,BELLVILLE HISTORICAL SOCIETY,A80,,BELLVILLE HISTORICAL SOCIETY,15 S MASONIC STREET,15 S MASONIC STREET,BELLVILLE,TX,77418,77418,BELLVILLE,TX,77418,77418,9798659116,HTTP://WWW.BELLVILLEHISTORICALSOCIETY.COM,201412,0,0,0,-96.25882,29.95031,5,3,15 S MASONIC STREET,BELLVILLE,TX,77418,
8404800398,General Museums,image/jpg,demo_001.jpg,,BEN HOGAN MUSEUM,,,BEN HOGAN MUSEUM,121 E BLACKJACK ST,121 E BLACKJACK STREET P O BOX 104,DUBLIN,TX,76446,76446,DUBLIN,TX,76446,76446,2544454466,HTTP://WWW.BENHOGANMUSEUM.ORG,,,,,-98.34391,32.10472,5,4,121 E BLACKJACK STREET P O BOX 104,DUBLIN,TX,76446,
8404800901,Historical Societies,image/jpg,demo_001.jpg,2012,BENBROOK HISTORICAL SOCIETY,A80,,BENBROOK HISTORICAL SOCIETY,1217 ESTES STREET,,BENBROOK,TX,76126-3412,76126,,,,,,,201312,0,0,0,-97.46487,32.66697,5,2,1211 ESTES ST,BENBROOK,TX,76126,
8404801358,Historical Societies,image/jpg,demo_001.jpg,2003,BENTON CITY HISTORICAL SOCIETY,A80,,BENTON CITY HISTORICAL SOCIETY,10809 WESTWOOD LOOP APT 917,,SAN ANTONIO,TX,78254-6234,78254,,,,,8307093939,,201312,1,1206,1206,-98.71445,29.52303,5,2,11922 FIELDCREST RUN,SAN ANTONIO,TX,78254,
8404800681,Historical Societies,image/jpg,demo_001.jpg,2011,BEST LITTLE COWBOY GATHERING IN TEXAS,A80,712120,BEST LITTLE COWBOY GATHERING IN TEXAS,HIGHWAY 77 NORTH,HIGHWAY 77 NORTH,LA GRANGE,TX,78945-0763,78945,LA GRANGE,TX,78945-0763,78945,,HTTP://WWW.BESTLITTLECOWBOYGATHERING.ORG/INDEX.HTML,201406,3,77900,23425,-96.87813,29.91426,5,3,HIGHWAY 77 NORTH,LA GRANGE,TX,78945,
8404801303,Historical Societies,image/jpg,demo_001.jpg,2000,BEXAR COUNTY BUFFALO,A84,712120,BEXAR COUNTY BUFFALO SOLDIER ASSOCIATION,2131 FORT SUMTER STREET,2131 FORT SUMTER STREET,SAN ANTONIO,TX,78227-6426,78227,SAN ANTONIO,TX,78227-6426,78227,2109546558,HTTP://WWW.BCBSATX.COM/,201312,0,0,0,-98.66813,29.41071,5,1,2131 FORT SUMTER STREET,SAN ANTONIO,TX,78227,
8404802068,Historical Societies,image/jpg,demo_001.jpg,,BIG BEND NATIONAL PARK,,,BIG BEND NATIONAL PARK,BIG BEND NATIONAL PARK,,BIG BEND,TX,79834,79834,,,,,4324771151,,,,,,-103.18241,29.29099,5,4,BIG BEND NATIONAL PARK,BIG BEND,TX,79834,NPS
8404800619,General Museums,image/jpg,demo_001.jpg,2010,BIG COUNTRY ATHLETIC HALL OF FAME,A50,712110,BIG COUNTRY ATHLETIC HALL OF FAME,241 PINE ST,241 PINE ST,ABILENE,TX,79606-5023,79606,ABILENE,TX,79606-5023,79606,3256683685,HTTP://BIGCOUNTRYHALLOFFAME.ORG/,201412,3,39570,18455,-99.73221,32.4509,5,1,241 PINE ST,ABILENE,TX,79606,
8404801814,General Museums,image/jpg,demo_001.jpg,2002,BIG SANDY MUSEUM,A50,712110,BIG SANDY MUSEUM INC,PO BOX 220,,BIG SANDY,TX,75755-0220,75755,,,,,,,201404,0,0,0,-95.07842,32.63383,5,4,PO BOX 220,BIG SANDY,TX,75755,
8404802076,Historical Societies,image/jpg,demo_001.jpg,,BIG THICKET NATIONAL PRESERVE HEADQUARTERS,,,BIG THICKET NATIONAL PRESERVE HEADQUARTERS,6044 FM 420,,KOUNTZE,TX,77625,77625,,,,,4099516821,,,,,,-94.378,30.39063,5,4,6044 FM 420,KOUNTZE,TX,77625,NPS
8404800382,General Museums,image/jpg,demo_001.jpg,,BILLY KID MEMORIAL MUSEUM,,,BILLY KID MEMORIAL MUSEUM,211C N US HIGHWAY 281,,HAMILTON,TX,76531,76531,,,,,2543863641,,,,,,-98.12483,31.70221,5,3,211C N US HIGHWAY 281,HAMILTON,TX,76531,
8404801705,Historical Societies,image/jpg,demo_001.jpg,1996,BIRDVILLE HISTORICAL SOCIETY,A54,813920,BIRDVILLE HISTORICAL SOCIETY,PO BOX 14246,,HALTOM CITY,TX,76117-0246,76117,,,,,8178341239,HTTP://WWW.BIRDVILLEHISTORY.ORG/,201312,0,0,0,-97.26993,32.80732,5,2,PO BOX 14246,HALTOM CITY,TX,76117,
8404800412,Historical Societies,image/jpg,demo_001.jpg,2008,BISHOP BLUE,A80,712120,BISHOP BLUE,BOX 225431,,DALLAS,TX,75222-5431,75222,,,,,,,201312,0,0,0,-96.84087,32.75461,5,1,PO BOX 225431,DALLAS,TX,75222,
8404800769,Historical Societies,image/jpg,demo_001.jpg,2013,BLACK NATIVE OKLAHOMA,A80,710000,BLACK NATIVE OKLAHOMA,1816 APOLLO LANE,,LANCASTER,TX,75134-4194,75134,,,,,,,201212,0,0,0,-96.79821,32.60677,5,2,1816 APOLLO LN,LANCASTER,TX,75134,
8404800709,General Museums,image/jpg,demo_001.jpg,2014,BLANCO PIONEER MUSEUM,Z99,712110,BLANCO PIONEER MUSEUM,418 PECAN STREET,418 PECAN STREET,BLANCO,TX,78606,78606,BLANCO,TX,78606,78606,8308335774,HTTP://WWW.BLANCOPIONEER.ORG,201312,0,0,0,-98.39353,30.09592,5,4,418 PECAN STREET,BLANCO,TX,78606,
8404800439,Historical Societies,image/jpg,demo_001.jpg,2006,BLOOMING GROVE HISTORICAL SOCIETY,A80,,BLOOMING GROVE HISTORICAL SOCIETY,PO BOX 55,,BLOOMING GROVE,TX,76626,76626,,,,,,,201412,0,0,0,-96.72713,32.07916,5,4,PO BOX 55,BLOOMING GRV,TX,76626,
8404801729,General Museums,image/jpg,demo_001.jpg,,BLOSSOM CIVIC CENTER,B70,,BLOSSOM CIVIC CENTER,215 PINE STREET,215 PINE STREET,BLOSSOM,TX,75416-0752,75416,BLOSSOM,TX,75416-0752,75416,9039826792,HTTP://GEN.1STARNET.COM/BLOSSOM.HTM,,,,,-95.38365,33.65939,5,4,215 PINE STREET,BLOSSOM,TX,75416,
8404801518,General Museums,image/jpg,demo_001.jpg,1984,BOB WILLS FOUNDATION,A20,,BOB WILLS FOUNDATION INC,PO BOX 516,,TURKEY,TX,79261-0516,79261,,,,,8064231253,,201302,3,64070,56091,-100.89086,34.39507,5,4,PO BOX 67,TURKEY,TX,79261,
8404800609,Historical Societies,image/jpg,demo_001.jpg,1983,BOERNE AREA HISTORICAL PRESERVATION SOCIETY,A82,,BOERNE AREA HISTORICAL PRESERVATION SOCIETY,PO BOX 178,,BOERNE,TX,78006-7800,78006,,,,,,,201412,0,0,0,-98.70743,29.80413,5,4,PO BOX 178,BOERNE,TX,78006,
8404801981,General Museums,image/jpg,demo_001.jpg,2007,BOLIVAR PENINSULA CULTURAL FOUNDATION,A30,813219,BOLIVAR PENINSULA CULTURAL FOUNDATION,343 HWY 87,,PORT BOLIVAR,TX,77650,77650,,,,,4096843489,,201412,0,0,0,-94.75247,29.38848,5,4,PO BOX 314,PORT BOLIVAR,TX,77650,
8404801851,Historical Societies,image/jpg,demo_001.jpg,,BORDEN COUNTY HISTORICAL SOCIETY,,,BORDEN COUNTY HISTORICAL SOCIETY,PO BOX 71,,GAIL,TX,79738,79738,,,,,,,,,,,-101.43113,32.74616,5,4,PO BOX 71,GAIL,TX,79738,
8404801748,Historical Societies,image/jpg,demo_001.jpg,1999,BOREN-REAGOR SPRINGS HISTORICAL SOCIETY,A80,,BOREN-REAGOR SPRINGS HISTORICAL SOCIETY INC,8973 BRIAR FOREST DR,,HOUSTON,TX,77024-7218,77024,,,,,,HTTPS://WWW.FACEBOOK.COM/BRSHS,201409,0,0,0,-95.53028,29.74814,5,1,8973 BRIAR FOREST DR,HOUSTON,TX,77024,
8404800385,History Museums,image/jpg,demo_001.jpg,1974,BOSQUE COUNTY COLLECTION,A54,712110,BOSQUE MUSEUM,101 N MAIN ST,,MERIDIAN,TX,76665,76665,,,,,2544356182,HTTP://WWW.BOSQUECHC.ORG,201312,4,183997,178377,-97.54518,31.79593,5,4,PO BOX 345,CLIFTON,TX,76634,
8404800828,Historical Societies,image/jpg,demo_001.jpg,2007,BOSQUE COUNTY GENEALOGICAL SOCIETY,A80,712120,BOSQUE COUNTY GENEALOGICAL SOCIETY,104 PR 1276,,MORGAN,TX,76671-3211,76671,,,,,,,201412,0,0,0,-97.4736,31.31238,5,4,104 PRIVATE ROAD 1276,MORGAN,TX,76671,
8404800389,General Museums,image/jpg,demo_001.jpg,1974,BOSQUE MEMORIAL MUSEUM,A54,712110,BOSQUE MEMORIAL MUSEUM,301 S AVENUE Q,,CLIFTON,TX,76634,76634,,,,,2546753845,HTTP://WWW.BOSQUEMUSEUM.ORG,201312,4,183997,178377,-97.58504,31.77576,5,3,301 S AVENUE Q,CLIFTON,TX,76634,
8404800595,History Museums,image/jpg,demo_001.jpg,1974,BOSQUE MUSEUM,A54,712110,BOSQUE MUSEUM,301 SOUTH AVENUE Q,301 SOUTH AVENUE Q,CLIFTON,TX,76634-0345,76634,CLIFTON,TX,76634-0345,76634,2546753845,HTTP://WWW.BOSQUEMUSEUM.ORG/,201312,4,183997,178377,-97.58504,31.77576,5,3,301 SOUTH AVENUE Q,CLIFTON,TX,76634,
8404800647,General Museums,image/jpg,demo_001.jpg,2009,BOX 13 ARTSPACE,A20,710000,BOX13 ARTSPACE,6700 HARRISBURG BLVD,,HOUSTON,TX,77011-4432,77011,,,,,7135338692,HTTP://BOX13ARTSPACE.COM/,201312,3,81107,81107,-95.3082,29.73743,5,1,6700 HARRISBURG BLVD,HOUSTON,TX,77011,
8404801950,Historical Societies,image/jpg,demo_001.jpg,1999,BRANDYWIND CRUCIBLE,A80,712120,BRANDYWIND CRUCIBLE INC,254 OLD SPRING LN,,HOUSTON,TX,77015-2042,77015,,,,,,,201405,0,0,0,-95.19979,29.79592,5,2,254 OLD SPRING LN,HOUSTON,TX,77015,
8404801925,History Museums,image/jpg,demo_001.jpg,1994,BRAZORIA COUNTY HISTORICAL MUSEUM,A54,712110,BRAZORIA COUNTY HISTORICAL MUSEUM INC,100 E CEDAR ST,,ANGLETON,TX,77515-4602,77515,,,,,9798641208,HTTP://WWW.BCHM.ORG,201309,4,495417,492122,-95.43165,29.16946,5,2,100 E CEDAR ST,ANGLETON,TX,77515,
8404800842,Historical Societies,image/jpg,demo_001.jpg,2005,BRAZORIA HERITAGE FOUNDATION,A82,,BRAZORIA HERITAGE FOUNDATION INC,214 WEST SMITH STREET,214 WEST SMITH STREET,BRAZORIA,TX,77422-1728,77422,BRAZORIA,TX,77422-1728,77422,9797981414,,201312,4,119282,119282,-95.57432,29.04412,5,3,214 WEST SMITH STREET,BRAZORIA,TX,77422,
8404800349,Historical Societies,image/jpg,demo_001.jpg,1994,BRAZORIA HISTORICAL MUSEUM,A54,712110,BRAZORIA COUNTY HISTORICAL MUSEUM INC,100 E CEDAR STREET,100 E CEDAR STREET,RICHWOOD,TX,77531,77531,ANGLETON,TX,77531,77531,9793881208,HTTP://BCHM.ORG/,201309,4,495417,492122,-95.43165,29.16946,5,2,100 E CEDAR STREET,ANGLETON,TX,77531,
8404801967,Historical Societies,image/jpg,demo_001.jpg,2000,BRAZOS HISTORICAL SOCIETY,A80,,BRAZOS HISTORICAL SOCIETY INC,294 ABNER JACKSON PARKWAY APT 102,,LAKE JACKSON,TX,77566-5164,77566,,,,,,HTTP://WWW.BRAZOSCOUNTYHISTORY.ORG,201406,0,0,0,-95.35894,29.23632,5,4,PO BOX 414,DANBURY,TX,77534,
8404801928,General Museums,image/jpg,demo_001.jpg,,BRAZOS VALLEY RAILROAD,,,BRAZOS VALLEY RAILROAD,208 WEST SMITH STREET,208 WEST SMITH STREET,LAKE JACKSON,TX,77566-5825,77566,BRAZORIA,TX,77566-5825,77566,9797988114,HTTP://BRAZOSVALLEYRAIL.ORG/,,,,,-95.57432,29.04412,5,3,208 WEST SMITH STREET,BRAZORIA,TX,77566,
8404801329,Historical Societies,image/jpg,demo_001.jpg,2001,BRAZOS VALLEY VETERANS MEMORIAL,A80,813410,MEMORIAL FOR ALL VETERANS OF THE BRAZOS VALLEY INC,3101 HARVEY RD,3101 HARVEY RD,COLLEGE STA,TX,77842-1055,77842,COLLEGE STA,TX,77842-1055,77842,9794503296,HTTP://WWW.BVVM.ORG/,201312,4,130987,130987,-96.29518,30.6367,5,4,3101 HARVEY RD,COLLEGE STA,TX,77842,
8404801486,General Museums,image/jpg,demo_001.jpg,1980,BRECKENRIDGE AVIATION MUSEUM,A50,712110,BRECKENRIDGE AVIATION MUSEUM,STEPHENS COUNTY AIRPORT,STEPHENS COUNTY AIRPORT,BRECKENRIDGE,TX,76424-0388,76424,BRECKENRIDGE,TX,76424-0388,76424,2545592515,HTTP://WWW.BRECKENRIDGETEXAS.COM/ATTRACTIONDETAIL.ASP?AID=5,201405,5,649499,,-98.91631,32.75846,5,3,STEPHENS COUNTY AIRPORT,BRECKENRIDGE,TX,76424,
8404800462,Historical Societies,image/jpg,demo_001.jpg,2004,BREMOND HISTORICAL SOCIETY,A54,,BREMOND HISTORICAL SOCIETY,217 S MAIN,217 S MAIN,BREMOND,TX,76629-0550,76629,BREMOND,TX,76629-0550,76629,2547467771,,201412,0,0,0,-96.671,31.1695,5,4,217 S MAIN,BREMOND,TX,76629,
8404801193,History Museums,image/jpg,demo_001.jpg,1991,BRENHAM HERITAGE MUSEUM,A54,712110,BRENHAM HERITAGE MUSEUM INC,105 S MARKET ST,,BRENHAM,TX,77833-3756,77833,,,,,9798308445,HTTP://WWW.BRENHAMHERITAGEMUSEUM.ORG/,201312,4,247255,247255,-96.39593,30.16747,5,3,105 S MARKET ST,BRENHAM,TX,77833,
8404800831,Historical Societies,image/jpg,demo_001.jpg,2003,BRENHAM MAIN ST HISTORICAL PRESERVATION,A80,,BRENHAM MAIN ST HISTORICAL PRESERVATION INC,PO BOX 2006,,BRENHAM,TX,77834-2006,77834,,,,,,,201312,5,520560,505740,-96.39739,30.16954,5,3,PO BOX 2006,BRENHAM,TX,77834,
8404800849,Historical Societies,image/jpg,demo_001.jpg,2009,BRIDGEPORT HISTORICAL SOCIETY,A80,,BRIDGEPORT HISTORICAL SOCIETY,812 HALSELL ST STE B,,BRIDGEPORT,TX,76426-3050,76426,,,,,,HTTP://WWW.BRIDGEPORTTXHISTORICAL.ORG/,201412,0,0,0,-97.75923,33.21033,5,3,812 HALSELL ST STE B,BRIDGEPORT,TX,76426,
8404800396,General Museums,image/jpg,demo_001.jpg,2007,BRISCOE MUSEUM,A11,813219,FRIENDS OF BRISCOE - GARNER MUSEUM,315 E COMMERCE ST,,SAN ANTONIO,TX,78205,78205,,,,,2102994499,,201312,0,0,0,-99.78471,29.21181,5,3,200 E NOPAL ST STE 202,UVALDE,TX,78801,
8404800737,Historical Societies,image/jpg,demo_001.jpg,2010,BROCK CABIN,A80,712120,FRIENDS OF THE BROCK CABIN,111 E SAN ANTONIO STREET,,LOCKHART,TX,78644-2131,78644,,,,,5122130657,HTTP://BROCKCABIN.ORG/,201312,0,0,0,-97.67618,29.88359,5,3,412 W SAN ANTONIO ST,LOCKHART,TX,78644,
8404800384,General Museums,image/jpg,demo_001.jpg,,BROOKS HERITAGE FOUNDATION,,,BROOKS HERITAGE FOUNDATION,8081 INNER CIRCLE DR,,BROOKS CITY BASE,TX,78235,78235,,,,,2105319767,,,,,,-98.44377,29.34989,5,1,8081 INNER CIRCLE DR,BROOKS CITY BASE,TX,78235,
8404801524,General Museums,image/jpg,demo_001.jpg,1983,BROWN COUNTY MUSEUM OF HISTORY,,712110,BROWN COUNTY MUSEUM OF HISTORY INC,14100 CR 239,,BROWNWOOD,TX,76801,76801,,,,,,,201406,0,0,0,-98.98417,31.71872,5,3,PO BOX 2006,BROWNWOOD,TX,76804,
8404800375,General Museums,image/jpg,demo_001.jpg,,BROWNSVILLE HERITAGE RESOURCE CENTER,,,BROWNSVILLE HERITAGE RESOURCE CENTER,1335 E WASHINGTON ST,,BROWNSVILLE,TX,78520,78520,,,,,9565415560,,,,,,-97.49596,25.90063,5,1,1335 E WASHINGTON ST,BROWNSVILLE,TX,78520,
